sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;industria;comidas_rapidas;villa_hermosa;2;8;14/12/2017;7000000;microempresarial
femenino;comercio;comidas_rapidas;nuevos_conquistadores;1;13;8/03/2017;6000000;microempresarial
masculino;comercio;variedades;manrique_central_no_1;2;4;5/07/2018;3000000;microempresarial
masculino;comercio;fabrica_de_colchones;manrique_oriental;1;3;31/10/2018;6000000;microempresarial
femenino;servicio;organización_y;campo_valdes_no_1;3;4;4/12/2018;7800000;microempresarial
femenino;comercio;almacen_de_ropa_en;belen;2;16;22/12/2017;4400000;microempresarial
femenino;comercio;fabrica_de_colchones;aranjuez;3;4;21/06/2017;7377000;microempresarial
masculino;industria;marqueteria;castilla;2;5;24/01/2019;8000000;microempresarial
masculino;comercio;tienda;santa_elena_central;1;90;8/05/2018;3000000;microempresarial
femenino;servicio;ferreteria;manrique_oriental;2;3;3/02/2017;6000000;microempresarial
femenino;comercio;variedades;castilla;3;5;25/04/2018;7800000;microempresarial
femenino;comercio;almacen_de_ropa_en;playon_de_los;2;2;13/07/2017;7370000;microempresarial
femenino;comercio;ferreteria;santo_domingo_savio;2;1;30/03/2016;5000000;microempresarial
femenino;comercio;tienda;aranjuez;3;4;20/04/2018;7800000;microempresarial
masculino;comercio;fabrica_de;castilla;3;5;29/06/2017;7000000;microempresarial
masculino;servicio;taller_de_mecanica;altavista;3;70;14/03/2019;8200000;microempresarial
femenino;comercio;almacen_de_ropa_en;aranjuez;3;4;8/02/2017;5000000;microempresarial
femenino;servicio;variedades;manrique_oriental;2;3;17/07/2017;7300000;microempresarial
femenino;comercio;variedades;popular;2;1;22/03/2018;7800000;microempresarial
masculino;comercio;tienda;manrique_central_no_2;2;3;9/01/2019;7800000;microempresarial
masculino;servicio;barberia;aranjuez;2;4;5/09/2017;7377000;microempresarial
femenino;industria;fabrica_de;belen;3;16;31/10/2016;6890000;microempresarial
masculino;agropecuaria;venta_de_pollos;belen;1;16;25/07/2017;14000000;microempresarial
femenino;industria;fabrica_de;popular;2;1;15/03/2016;6800000;microempresarial
femenino;servicio;comidas_rapidas;andalucia;2;2;22/08/2018;4500000;microempresarial
femenino;industria;fabrica_de;andalucia;2;2;13/07/2017;7000000;microempresarial
femenino;comercio;tienda;cabecera_san_cristobal;2;60;9/08/2017;7000000;microempresarial
masculino;comercio;tienda;cabecera_san_cristobal;2;60;7/06/2017;7300000;microempresarial
masculino;comercio;variedades;robledo;3;7;26/10/2017;73700000;microempresarial
femenino;comercio;comidas_rapidas;robledo;3;7;19/04/2018;3000000;microempresarial
femenino;comercio;variedades;santo_domingo_savio;1;1;16/04/2018;3000000;microempresarial
femenino;industria;fabrica_de;doce_de_octubre_no1;2;6;16/11/2017;7370000;microempresarial
femenino;industria;fabrica_de;enciso;3;8;5/07/2018;4000000;microempresarial
femenino;industria;fabrica_de;centro_admtivo;3;10;9/08/2017;3000000;microempresarial
masculino;servicio;deposito_de;campo_valdes_no_1;3;4;23/09/2016;4000000;microempresarial
femenino;servicio;peluqueria;boyaca;3;5;24/11/2016;5200000;microempresarial
femenino;comercio;variedades;cabecera_san_antonio;2;80;25/01/2018;4500000;microempresarial
masculino;industria;fabrica_de_alimentos;cabecera_san_cristobal;1;60;9/03/2018;4000000;microempresarial
femenino;comercio;tienda;juan_xxiii_la_quiebra;1;13;16/11/2017;3600000;microempresarial
femenino;industria;fabrica_de;popular;2;1;6/02/2018;3000000;microempresarial
masculino;comercio;tienda;san_javier_no1;1;13;29/05/2019;7000000;microempresarial
femenino;industria;fabrica_de;belen;1;16;9/02/2017;7377000;microempresarial
femenino;comercio;variedades;campo_valdes_no_1;3;4;19/10/2017;7000000;microempresarial
femenino;servicio;peluqueria;buenos_aires;3;9;9/07/2018;5000000;microempresarial
masculino;comercio;mantenimiento_en;el_salvador;2;9;5/09/2016;6000000;microempresarial
femenino;comercio;comidas_rapidas;santo_domingo_savio;1;1;17/02/2017;7377000;microempresarial
femenino;comercio;almacen_de_ropa_en;cabecera_san_antonio;2;80;14/11/2018;7000000;microempresarial
femenino;servicio;peluqueria;villatina;2;8;10/05/2016;3000000;microempresarial
masculino;industria;fabrica_de_calzado;20_de_julio;2;13;8/08/2017;7300000;microempresarial
femenino;comercio;variedades;cabecera_san_antonio;3;80;20/01/2017;7377000;microempresarial
masculino;servicio;barberia;popular;1;1;1/06/2017;7377000;microempresarial
femenino;servicio;peluqueria;santa_cruz;2;2;3/02/2017;7377000;microempresarial
femenino;comercio;cafe_e_internet;doce_de_octubre_no1;2;6;7/04/2017;5000000;microempresarial
femenino;comercio;papeleria;pedregal;3;6;11/04/2016;6890000;microempresarial
femenino;comercio;comidas_rapidas;prado;3;10;29/03/2019;8000000;microempresarial
masculino;comercio;tienda;pedregal;3;6;18/04/2017;7000000;microempresarial
femenino;servicio;productos_de_belleza;belen;3;16;11/10/2016;890000;microempresarial
femenino;industria;fabrica_de;castilla;3;5;30/04/2019;2700000;microempresarial
femenino;industria;fabrica_de_calzado;doce_de_octubre_no1;2;6;21/02/2019;4300000;microempresarial
masculino;servicio;taller_de_mecanica;manrique_oriental;2;3;18/09/2017;7370000;microempresarial
femenino;comercio;variedades;santo_domingo_savio;2;1;28/06/2017;3000000;microempresarial
femenino;comercio;comidas_rapidas;el_salvador;3;9;23/07/2018;7800000;microempresarial
femenino;industria;fabrica_de;la_francia;2;2;6/01/2017;5000000;microempresarial
masculino;comercio;variedades;cabecera_san_cristobal;3;60;9/02/2018;6000000;microempresarial
masculino;servicio;fabrica_de;popular;1;1;26/10/2017;7300000;microempresarial
masculino;comercio;almacen_de_ropa_en;manrique_central_no_1;2;4;28/11/2016;2500000;microempresarial
masculino;industria;fabrica_de;doce_de_octubre_no1;2;6;21/05/2018;5000000;microempresarial
femenino;comercio;comidas_rapidas;guayabal;2;15;13/07/2017;7000000;microempresarial
femenino;comercio;variedades;san_javier_no1;2;13;14/11/2017;7370000;microempresarial
femenino;comercio;peluqueria;robledo;2;7;14/11/2017;7370000;microempresarial
femenino;industria;fabrica_de;villa_hermosa;3;8;21/02/2017;7000000;microempresarial
femenino;servicio;cafe_e_internet;manrique_central_no_2;1;3;6/05/2016;6800000;microempresarial
femenino;comercio;variedades;san_javier_no1;1;13;19/04/2017;4000000;microempresarial
femenino;comercio;almacen_de_ropa_en;el_salvador;3;9;25/04/2017;7377000;microempresarial
femenino;comercio;carniceria;la_pradera;3;13;21/03/2017;7300000;microempresarial
masculino;agropecuaria;viveros;el_corazon;2;13;30/10/2017;14000000;agropecuaria
femenino;comercio;miscelanea;cabecera_san_cristobal;2;60;10/06/2019;8000000;microempresarial
femenino;servicio;peluqueria;robledo;1;7;22/06/2018;5000000;microempresarial
femenino;industria;fabrica_de;popular;1;1;26/09/2016;3000000;microempresarial
femenino;comercio;peluqueria;guayabal;3;15;28/04/2017;3377000;microempresarial
femenino;comercio;tienda;popular;2;1;5/10/2016;6890000;microempresarial
masculino;comercio;tienda_de_helados;buenos_aires;3;9;10/05/2017;6000000;microempresarial
femenino;comercio;tienda;manrique_central_no_1;2;4;26/09/2017;2000000;microempresarial
femenino;comercio;fabrica_de_alimentos;granizal;2;1;5/04/2018;7600000;microempresarial
femenino;comercio;almacen_de_ropa_en;villa_hermosa;2;8;15/09/2017;7000000;microempresarial
masculino;comercio;variedades;picacho;1;6;18/09/2017;6500000;microempresarial
femenino;comercio;variedades;castilla;3;5;16/02/2017;6000000;microempresarial
masculino;industria;fabrica_de;robledo;2;7;5/07/2018;3000000;microempresarial
femenino;servicio;variedades;andalucia;3;2;14/10/2016;6000000;microempresarial
femenino;comercio;comidas_rapidas;cabecera_san_antonio;2;80;27/06/2019;4500000;microempresarial
masculino;servicio;restaurante;campo_valdes_no_1;3;6;13/03/2019;7000000;microempresarial
masculino;industria;fabrica_de_calzado;20_de_julio;2;13;10/11/2016;6500000;microempresarial
masculino;servicio;variedades;belen;3;16;7/12/2017;7000000;microempresarial
masculino;industria;fabrica_de;belen;3;16;13/06/2017;7000000;microempresarial
femenino;servicio;mantenimiento_en;calasanz;3;12;25/05/2018;5000000;microempresarial
femenino;comercio;panaderia;robledo;2;7;24/08/2017;5000000;microempresarial
masculino;industria;taller_de_mecanica;enciso;3;8;1/02/2018;7000000;microempresarial
femenino;industria;fabrica_de_alimentos;san_javier_no1;1;13;14/03/2016;3000000;microempresarial
femenino;comercio;tienda_de_helados;zona_expansion_san;2;80;28/06/2018;2700000;microempresarial
femenino;comercio;variedades;francisco_antonio_zea;2;5;20/11/2018;3000000;microempresarial
masculino;servicio;barberia;robledo;3;7;4/06/2019;8000000;microempresarial
femenino;servicio;fabrica_de;manrique_central_no_2;3;3;17/08/2016;6800000;microempresarial
masculino;comercio;panaderia;la_francia;2;2;24/10/2018;7000000;microempresarial
masculino;comercio;variedades;popular;2;1;10/05/2019;8200000;microempresarial
femenino;servicio;variedades;aranjuez;1;4;7/02/2018;4000000;microempresarial
femenino;industria;fabrica_de;robledo;2;7;30/10/2018;7800000;microempresarial
masculino;comercio;joyeria;santa_elena_central;1;6;23/04/2019;8281000;microempresarial
femenino;servicio;variedades;santa_cruz;2;2;31/01/2018;4500000;microempresarial
femenino;servicio;peluqueria;robledo;2;7;3/08/2016;6890000;microempresarial
femenino;comercio;peluqueria;13_de_noviembre;1;8;10/08/2016;6000000;microempresarial
masculino;comercio;comidas_rapidas;belen;3;16;18/03/2019;6000000;microempresarial
masculino;industria;fabrica_de;miranda;2;4;6/08/2018;7800000;microempresarial
masculino;servicio;variedades;san_javier_no1;3;13;26/12/2016;28267000;empresarial_ed
femenino;comercio;distribuidora_de;popular;2;1;10/07/2018;6000000;microempresarial
femenino;comercio;comidas_rapidas;manrique_central_no_1;3;4;20/09/2018;2000000;microempresarial
masculino;servicio;mensajeria;san_javier_no1;2;13;12/10/2018;19000000;empresarial_ed
femenino;servicio;cafe_e_internet;santa_ines;2;3;9/05/2018;2000000;microempresarial
masculino;servicio;peluqueria;villa_hermosa;3;8;15/05/2018;7812000;microempresarial
femenino;comercio;variedades;lopez_de_mesa;3;7;12/09/2016;6890000;microempresarial
masculino;servicio;lavanderia;cabecera_san_cristobal;3;60;15/07/2016;4000000;microempresarial
femenino;comercio;miscelanea;playon_de_los;2;2;9/10/2017;7370000;microempresarial
femenino;comercio;charcuteria;manrique_central_no_1;1;4;25/11/2016;5000000;microempresarial
masculino;servicio;mantenimiento_en;santo_domingo_savio;2;1;12/04/2018;7000000;microempresarial
femenino;industria;fabrica_de;kennedy;2;6;1/04/2019;2200000;microempresarial
femenino;industria;fabrica_de;alfonso_lopez;3;5;13/02/2018;7800000;microempresarial
masculino;comercio;tienda;belencito;2;13;14/02/2018;7800000;microempresarial
masculino;comercio;variedades;centro_admtivo;3;10;9/04/2018;7800000;microempresarial
masculino;comercio;tienda;olaya_herrera;1;7;26/10/2016;6890000;microempresarial
femenino;industria;fabrica_de;villa_hermosa;3;8;19/04/2017;4000000;microempresarial
masculino;comercio;comidas_rapidas;robledo;2;7;28/03/2017;7000000;microempresarial
masculino;comercio;mantenimiento_en;robledo;1;7;20/03/2019;18000000;microempresarial
femenino;industria;fabrica_de;20_de_julio;1;13;19/07/2016;6000000;microempresarial
masculino;servicio;barberia;florencia;3;5;13/07/2016;5000000;microempresarial
femenino;comercio;tienda;santa_cruz;2;2;11/07/2016;6890000;microempresarial
masculino;comercio;criadero_de_animales;robledo;3;7;30/07/2018;5000000;microempresarial
femenino;servicio;fabrica_de;robledo;2;7;6/10/2016;6000000;microempresarial
femenino;comercio;restaurante;robledo;2;7;11/10/2018;7200000;microempresarial
masculino;comercio;distribuidora_de;florencia;3;5;5/12/2016;6890000;microempresarial
masculino;servicio;mantenimiento_en;moravia;1;4;2/02/2017;7377000;microempresarial
masculino;industria;fabrica_de;robledo;2;7;28/11/2016;6894000;microempresarial
masculino;comercio;comidas_rapidas;campo_valdes_no_1;2;4;17/05/2018;2000000;microempresarial
femenino;servicio;tienda;juan_xxiii_la_quiebra;2;13;21/12/2017;6500000;microempresarial
femenino;comercio;comidas_rapidas;el_chagualo;3;10;1/11/2016;6800000;microempresarial
masculino;servicio;mantenimiento_en;belen;3;16;13/01/2017;4000000;microempresarial
masculino;comercio;variedades;picacho;1;6;29/08/2017;6000000;microempresarial
masculino;comercio;comidas_rapidas;sucre;2;8;27/04/2018;2000000;microempresarial
femenino;industria;fabrica_de;altavista;3;70;3/12/2018;5000000;microempresarial
femenino;comercio;fabrica_de;guayabal;3;15;28/01/2016;2000000;microempresarial
femenino;comercio;tienda;picacho;1;6;4/04/2019;6000000;microempresarial
femenino;comercio;cafeteria;robledo;2;7;1/08/2016;6890000;microempresarial
femenino;comercio;variedades;cabecera_san_antonio;2;80;27/03/2017;6000000;microempresarial
femenino;industria;fabrica_de_velas;la_floresta;3;12;28/03/2017;6000000;microempresarial
femenino;comercio;variedades;santander;2;6;29/02/2016;6000000;microempresarial
femenino;comercio;almacen_de_ropa_en;villa_hermosa;3;8;5/02/2018;600000;microempresarial
femenino;comercio;fabrica_de_colchones;cabecera_san_cristobal;2;60;10/03/2017;1500000;microempresarial
femenino;comercio;tienda;belen;2;16;1/08/2016;5000000;microempresarial
masculino;servicio;variedades;robledo;3;7;18/09/2017;29823000;empresarial_ed
femenino;comercio;tienda;barrio_caicedo;2;9;24/10/2018;7000000;microempresarial
masculino;comercio;tienda;enciso;2;8;2/11/2016;6800000;microempresarial
femenino;industria;tienda;la_america;3;12;9/05/2018;2000000;microempresarial
femenino;comercio;variedades;manrique_central_no_1;2;4;30/08/2017;4000000;microempresarial
femenino;industria;fabrica_de;manrique_oriental;2;3;29/05/2019;8000000;microempresarial
masculino;servicio;variedades;villa_hermosa;2;8;27/04/2018;7800000;microempresarial
masculino;comercio;almacen_de_ropa_en;castilla;2;5;15/08/2018;7800000;microempresarial
femenino;servicio;comidas_rapidas;san_diego;1;10;12/05/2016;4000000;microempresarial
masculino;industria;fabrica_de;guayabal;3;15;19/11/2018;7800000;microempresarial
femenino;comercio;variedades;llanaditas;1;8;27/09/2017;2000000;microempresarial
masculino;comercio;comidas_rapidas;el_salvador;3;9;13/11/2018;7800000;microempresarial
femenino;industria;fabrica_de_alimentos;la_floresta;3;12;24/07/2017;7370000;microempresarial
femenino;industria;fabrica_de;robledo;1;7;6/09/2017;7300000;microempresarial
femenino;comercio;fabrica_de;manrique_oriental;2;3;21/01/2019;7800000;microempresarial
femenino;industria;fabrica_de;enciso;2;8;18/03/2016;6890000;microempresarial
masculino;agropecuaria;sembrados;cabecera_san_antonio;2;80;1/11/2017;12000000;agropecuaria
femenino;comercio;servicios;manrique_central_no_1;2;4;25/07/2018;7800000;microempresarial
femenino;comercio;papeleria;robledo;2;4;10/04/2019;6000000;microempresarial
masculino;industria;fabrica_de;guayabal;2;15;24/10/2018;7800000;microempresarial
femenino;industria;fabrica_de;moravia;1;4;25/01/2017;5000000;microempresarial
masculino;industria;fabrica_de;20_de_julio;1;13;22/11/2016;5000000;microempresarial
femenino;industria;tienda;manrique_central_no_2;1;3;23/08/2016;6000000;microempresarial
masculino;comercio;fabrica_de_alimentos;enciso;2;8;24/09/2018;5000000;microempresarial
femenino;comercio;cafe_e_internet;cabecera_san_cristobal;3;60;19/10/2016;2000000;microempresarial
femenino;industria;fabrica_de;playon_de_los;1;2;14/09/2016;4000000;microempresarial
femenino;comercio;comidas_rapidas;castilla;3;5;28/11/2018;7800000;microempresarial
masculino;industria;carpinteria;robledo;2;7;17/05/2018;7800000;microempresarial
masculino;comercio;tienda;castilla;3;5;22/03/2018;3000000;microempresarial
masculino;servicio;mantenimiento_en;robledo;2;7;6/09/2017;7000000;microempresarial
femenino;comercio;comidas_rapidas;villa_niza;2;2;11/04/2018;2000000;microempresarial
femenino;industria;fabrica_de;san_javier_no1;3;13;7/02/2018;7800000;microempresarial
femenino;servicio;peluqueria;robledo;2;7;30/01/2018;6000000;microempresarial
femenino;comercio;fabrica_de;castilla;3;5;22/11/2016;6890000;microempresarial
femenino;comercio;legumbreria;santander;2;6;22/10/2018;7800000;microempresarial
femenino;comercio;almacen_de_ropa_en;manrique_central_no_1;2;4;21/02/2018;8000000;microempresarial
femenino;industria;fabrica_de;santo_domingo_savio;2;1;15/06/2016;6890000;microempresarial
femenino;servicio;fabrica_de_repuestos;manrique_central_no_2;2;3;23/11/2016;6000000;microempresarial
masculino;comercio;taller_de_electronica;villa_niza;2;2;1/06/2018;6000000;microempresarial
femenino;servicio;variedades;manrique_central_no_1;2;4;22/06/2017;7377000;microempresarial
femenino;comercio;tienda;robledo;1;7;15/03/2017;1500000;microempresarial
masculino;industria;panaderia;villa_hermosa;3;8;10/06/2016;6000000;microempresarial
femenino;comercio;peluqueria;aranjuez;2;4;27/06/2018;7800000;microempresarial
masculino;comercio;variedades;manrique_central_no_2;2;3;5/05/2016;1500000;microempresarial
masculino;comercio;variedades;florencia;3;5;24/07/2017;7370000;microempresarial
femenino;industria;fabrica_de;pedregal;3;6;20/06/2017;4000000;microempresarial
femenino;comercio;tienda;robledo;1;7;2/02/2018;5000000;microempresarial
masculino;industria;fabrica_de;manrique_oriental;2;3;4/05/2018;7812000;microempresarial
masculino;servicio;mantenimiento_en;santo_domingo_savio;1;1;20/09/2018;7800000;microempresarial
femenino;comercio;variedades;robledo;3;7;18/04/2017;7370000;microempresarial
